,source,title,episodes,score,favorites,genres,start_date,total_duration
12633,original,Mado,1.0,4.61,0,['Comedy'],1965-01-01,5
12634,novel,2.43: Seiin Koukou Danshi Volley-bu Mini Anime,8.0,5.34,1,['Slice of Life'],2020-11-01,12
12635,novel,Shin Takarajima,1.0,5.8,0,['Adventure'],1965-01-03,52
12636,original,PES: Peace Eco Smile - Drive your Heart,1.0,4.91,0,"['Romance', 'Sci-Fi']",2012-05-23,3
12637,,Bouken Korobokkuru,26.0,5.97,0,['Adventure'],1973-10-06,650
12638,original,Garo: Guren no Tsuki - Yurugaro,21.0,5.6,1,"['Comedy', 'Fantasy']",2016-07-06,50
12639,original,Hei Mao Jing Zhang,5.0,5.65,0,"['Action', 'Adventure', 'Comedy']",1984-01-01,91
12640,manga,Dragon Fist,1.0,4.36,0,"['Drama', 'Fantasy']",1991-03-20,39
12641,original,Tsuki no Uta,1.0,5.43,0,[],2003-06-11,4
12642,visual_novel,Concerto,2.0,5.16,1,['Hentai'],2001-09-28,60
12643,,Hello Kitty no Shiawase no Tulip,1.0,6.05,1,[],1995-01-07,30
12644,,Porong Porong Pororo 2,52.0,5.78,0,[],2005-12-03,277
12645,,Hello Kitty no Circus ga Yatte Kita,1.0,5.96,1,['Fantasy'],1992-07-21,27
12646,original,Namakura Gatana: Kunoichi-hen,1.0,4.71,0,['Ecchi'],2017-11-08,0
12647,light_novel,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice & Fiction",1.0,6.0,0,"['Mystery', 'Supernatural']",2009-01-21,16
12648,other,KochinPa! Dainiki,24.0,4.55,1,['Comedy'],2016-12-06,6
12649,manga,Kizuoibito,5.0,4.19,4,"['Action', 'Adventure', 'Suspense']",1986-07-05,175
12650,original,Meijyou,1.0,5.18,4,['Hentai'],2021-02-26,11
12651,game,AKB48 Stage Fighter,1.0,5.19,2,['Action'],2011-10-28,0
12652,,Hello Kitty no Kieta Santa-san no Boushi,1.0,6.01,0,['Fantasy'],1992-11-01,30
12653,original,Ogaki Matsuri ni Ikou yo!,1.0,5.83,0,['Romance'],2020-03-30,9
12654,,"Yume kara, Samenai",1.0,4.55,0,['Romance'],1987-02-26,37
12655,manga,Hakyuu Houshin Engi Recap,1.0,5.18,0,"['Adventure', 'Fantasy', 'Supernatural']",2018-04-27,23
12656,,Okubyou na Venus,1.0,5.44,0,[],1986-03-21,20
12657,original,Moving Colors,1.0,5.41,1,['Avant Garde'],2016-04-26,5
12658,game,Dream C Club Pure Songs Clips,6.0,5.48,0,[],2010-11-10,13
12659,original,Maabou no Daikyousou,1.0,4.65,0,"['Comedy', 'Sports']",1936-01-01,1
12660,original,Yumekui Shirokuro Baku,1.0,5.74,1,[],2011-04-07,3
12661,original,Shogi Hour,1.0,4.99,0,['Comedy'],2008-10-05,7
12662,original,Paradise (Music),1.0,6.02,1,[],2018-08-23,4
12663,,Choujikuu Romanesque Samy: Missing 99,1.0,4.65,3,"['Action', 'Sci-Fi']",1986-07-05,58
12664,original,Animal Dance,1.0,4.76,1,['Avant Garde'],2009-06-09,5
12665,original,A Christmas Song,1.0,5.61,0,[],2012-11-29,5
12666,original,You Shoumei Bijutsukan Line,1.0,5.32,1,['Fantasy'],2006-08-01,24
12667,original,MILPOM★,6.0,5.01,2,['Comedy'],2015-09-05,36
12668,original,Dreams,1.0,3.86,1,['Avant Garde'],2011-01-01,5
12669,original,Hinomaru Hatanosuke: Bakemonoyashiki no Maki,1.0,4.77,1,['Supernatural'],1935-01-01,1
12670,original,I Love Sky,1.0,5.45,0,['Comedy'],2004-01-01,4
12671,visual_novel,SeeIn AO,2.0,5.19,1,['Hentai'],2001-07-25,63
12672,original,Eun-sil-i,1.0,5.87,0,['Drama'],2011-11-04,62
12673,original,Duel Masters VSR,51.0,5.57,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",2015-04-05,1224
12674,original,Tonari no Yarou,1.0,4.54,0,['Comedy'],1965-01-01,9
12675,,Fight!!,1.0,4.85,1,"['Action', 'Fantasy', 'Supernatural']",1993-06-18,30
12676,original,SOS TV Walpurgis Night Fever,11.0,5.47,0,"['Comedy', 'Sci-Fi']",2010-03-01,22
12677,,Zukkoke Knight: Don De La Mancha,23.0,5.74,3,"['Adventure', 'Comedy', 'Romance']",1980-04-15,690
12678,game,Touken Ranbu: Hanamaru - Makuai Kaisouroku Manner Movies,2.0,5.98,2,['Comedy'],2017-12-01,7
12679,other,Hanasaka Jijii,1.0,4.94,0,"['Comedy', 'Drama']",1917-08-26,6
12680,,Sekai Douwa Anime Zenshuu,10.0,5.98,5,"['Adventure', 'Fantasy']",1990-06-10,110
12681,visual_novel,Houkago Renai Club: Koi no Étude,2.0,5.12,2,['Hentai'],1998-04-24,62
12682,manga,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,1.0,6.02,0,"['Comedy', 'Sci-Fi']",1998-04-01,45
12683,manga,Tomoe ga Yuku!,2.0,5.31,1,"['Action', 'Drama', 'Romance', 'Suspense']",1991-10-21,88
12684,original,Kamo ga Suki,1.0,5.79,0,"['Avant Garde', 'Comedy']",2017-04-06,7
12685,music,Kawazuno Mekaridoki,1.0,5.89,0,[],2016-11-23,3
12686,music,Jikkyou Chuukei,1.0,5.41,0,['Avant Garde'],2014-02-04,5
12687,light_novel,Oshiego ni Kyouhaku Sareru no wa Hanzai Desu ka?,1.0,5.64,3,[],2018-07-23,1
12688,other,Kamishibai Itazura Tanuki no Maki,1.0,5.59,0,"['Action', 'Supernatural']",1933-01-01,5
12689,manga,Isourou Tengoku,2.0,5.55,1,['Hentai'],1996-12-18,70
12690,original,Chinkoroheibei Tamatebako,1.0,5.17,0,"['Comedy', 'Fantasy']",1936-01-01,8
12691,novel,Gamba: Gamba to Nakama-tachi,1.0,5.69,3,['Adventure'],2015-10-10,94
12692,manga,Norakuro Nitouhei: Enshuu no Maki,1.0,5.05,1,['Adventure'],1933-06-14,5
12693,manga,Pianist,1.0,4.98,0,['Hentai'],1998-06-25,26
12694,original,Higashi Asia Bunka Toshi 2019 Toshima,1.0,5.72,1,['Slice of Life'],2018-11-06,1
12695,novel,Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi,1.0,5.97,0,['Fantasy'],2004-08-14,45
12696,original,Drive Agent Personal: Shiawase wo Mamoru Mono,1.0,5.93,0,['Drama'],2017-10-16,1
12697,game,Dive to Blue (October 2016),1.0,5.78,0,[],2016-10-20,4
12698,manga,Be Blues! Ao ni Nare,1.0,5.45,1,['Sports'],2013-06-12,0
12699,manga,Asatte Dance,2.0,5.5,3,"['Comedy', 'Drama', 'Ecchi', 'Romance']",1991-07-25,90
12700,original,Firestorm,26.0,5.5,1,"['Action', 'Adventure', 'Sci-Fi']",2003-04-06,650
12701,,Souhaku Shisuferia,1.0,5.62,0,[],2009-12-23,6
12702,original,Warui no wo Taose!! Salaryman Man,1.0,5.24,2,['Comedy'],2004-11-01,2
12703,music,White Tree,1.0,5.66,0,['Romance'],2014-12-10,5
12704,original,Ghost,1.0,5.29,5,['Avant Garde'],1984-01-01,5
12705,novel,Chikatetsu ni Noru,1.0,5.65,0,['Slice of Life'],2017-05-27,12
12706,game,Alice Gear Aegis: Doki! Actress Darake no Mermaid Grand Prix♥,1.0,5.69,2,[],2021-09-15,20
12707,other,Chouon Senshi Borgman: Madnight☆Gigs!,1.0,5.89,1,"['Action', 'Sci-Fi']",1989-02-08,28
12708,original,Monoshiri Daigaku: Ashita no Calendar,1274.0,5.71,0,[],1966-07-01,6370
12709,original,Yomiuri Shimbun,1.0,4.52,0,[],2009-08-01,0
12710,manga,Lemon Angel YJ-ban,2.0,5.79,0,['Romance'],1990-07-06,55
12711,game,Koukyousei Million Arthur,1.0,5.48,0,['Fantasy'],2018-09-25,1
12712,manga,Tokiwa Kitareri!!,1.0,5.57,1,['Action'],2016-01-12,0
12713,book,Gulliver Funtouki,1.0,5.21,1,['Adventure'],1950-01-01,9
12714,manga,009 Re:Cyborg x Zip,10.0,5.02,3,['Comedy'],2012-10-15,1
12715,manga,Youkaiden Nekome Kozou,25.0,5.88,0,"['Adventure', 'Horror', 'Supernatural']",1976-04-01,625
12716,manga,Aitsu to Lullaby: Suiyobi no Cinderella,1.0,5.86,0,"['Drama', 'Romance']",1987-08-01,50
12717,original,Tokyo Cosmo,1.0,5.85,0,"['Fantasy', 'Slice of Life']",2015-10-27,4
12718,original,Himote House: Dai Panic! Minna de Gokiburi Taiji,1.0,5.75,0,['Comedy'],2021-01-01,16
12719,,Qi Cai Lao Fu Zi,1.0,5.84,2,"['Action', 'Comedy']",1981-07-16,80
12720,novel,2.43 Mini Anime: Volleyball Kouza,10.0,5.29,5,['Sports'],2020-11-29,22
12721,original,Thunder,1.0,5.29,2,['Avant Garde'],1982-01-01,5
12722,manga,Eguchi Hisashi no Kotobuki Gorou Show,4.0,4.68,0,"['Comedy', 'Ecchi']",1991-05-21,33
12723,original,Kenketsu,1.0,5.93,0,['Slice of Life'],2019-03-19,2
12724,game,BOY's LOVE Nitro+CHiRAL,5.0,4.95,4,['Comedy'],2017-04-01,21
12725,original,Omake,1.0,5.21,0,['Comedy'],2003-01-01,2
12726,manga,Okashi na Sabaku no Suna to Manu,50.0,5.79,6,['Comedy'],2021-02-14,50
12727,original,Fukusuke,1.0,5.33,1,[],1957-10-29,18
12728,manga,Kekkaishi,1.0,5.72,1,"['Fantasy', 'Supernatural']",2004-01-01,0
12729,,Hello Kitty no Suteki na Kyoudai,1.0,5.9,0,['Fantasy'],1993-05-21,29
12730,music,Niedola,1.0,5.43,1,[],2012-01-01,5
12731,original,Mini Skirt Gakuen,1.0,4.28,3,['Hentai'],2001-12-21,19
12732,manga,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,1.0,5.8,0,"['Comedy', 'Sci-Fi']",1981-07-25,46
12733,,Junkers Come Here: Memories of You,1.0,6.01,0,"['Drama', 'Slice of Life']",1994-07-21,29
12734,original,Karo to Piyobupt: Ame no Hi,1.0,5.12,0,['Fantasy'],1992-01-01,4
12735,original,Good-by Marilyn,1.0,3.64,0,['Avant Garde'],1971-01-01,4
12736,original,Kotonoha Breakdown,1.0,5.93,1,['Drama'],2014-03-11,4
12737,,Maken Liner 0011 Henshin Seyo!,1.0,5.42,1,"['Action', 'Sci-Fi']",1972-07-16,50
12738,,Wakusei Robo Danguard Ace: Uchuu Daikaisen,1.0,5.66,0,['Sci-Fi'],1978-03-18,25
12739,original,Mahou no Princess Minky Momo: Hitomi no Seiza - Minky Momo Song Special,1.0,5.7,0,[],1987-01-21,29
12740,,Aesop's World,26.0,5.78,1,[],1999-04-05,286
12741,,Hotaru Kagayaku,1.0,5.78,1,['Drama'],1991-04-23,25
12742,original,Nanmu Ichibyousokusai,1.0,5.67,0,[],1973-01-01,17
12743,original,Hentatsu (TV) Recap,1.0,5.27,0,"['Adventure', 'Mystery']",2020-03-28,1
12744,original,Mayonaka wa Junketsu,1.0,5.58,0,['Action'],2001-03-28,4
12745,original,Chou Kidou Densetsu DinaGiga,2.0,4.86,0,['Sci-Fi'],1998-07-15,55
12746,original,Fushigi na Kusuri,1.0,5.4,0,"['Comedy', 'Slice of Life']",1965-01-01,15
12747,music,Gekkou Shokudou,1.0,5.68,0,[],2012-11-02,4
12748,,Pecola,26.0,5.86,1,[],2002-10-06,650
12749,visual_novel,Emi to Yobanaide,2.0,4.96,2,['Hentai'],1997-02-28,57
12750,,Sei Shoujo Sentai Lakers EX,1.0,4.83,4,"['Hentai', 'Sci-Fi']",1996-05-21,28
12751,,Lupin Shanshei Pilot,1.0,5.52,0,['Comedy'],2012-12-19,2
12752,original,Girl X,5.0,5.26,0,"['Comedy', 'Horror']",2019-07-26,5
12753,original,Tatamp,1.0,5.39,0,[],2011-01-01,5
12754,original,Love in Ruins feat. Sinéad Harnett,1.0,5.99,0,[],2017-08-03,3
12755,manga,Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou,11.0,5.37,2,"['Action', 'Drama']",2006-07-06,264
12756,,Wake Up! Dodo,1.0,5.37,0,[],2007-05-02,3
12757,original,Hana,1.0,4.4,0,['Comedy'],1967-01-01,1
12758,original,Self-Portrait,1.0,4.7,0,['Comedy'],1988-01-01,1
12759,original,Templex,1.0,5.39,1,['Avant Garde'],2015-01-01,3
12760,,Joshidai: Ecchi Soudanshitsu,1.0,3.5700000000000003,6,['Hentai'],2001-12-15,21
12761,original,Kono Mayonnaise wa Yuru Sugiru,1.0,4.2,6,['Avant Garde'],2002-01-01,2
12762,original,Anger,1.0,5.23,1,[],2008-05-03,3
12763,music,Oshiri Kajiri Mushi (TV) 2nd Season,32.0,5.35,1,['Comedy'],2013-09-30,170
12764,original,Tonpei to Sarukichi,1.0,5.51,1,[],1932-01-01,8
12765,,Pants no Ana: Mambo de Ganbo!,1.0,4.59,3,"['Comedy', 'Ecchi']",1987-05-09,32
12766,original,Shinseiki Duel Masters Flash,24.0,5.74,0,['Comedy'],2006-04-10,504
12767,original,Four Seasons: Fuuka to Nanami,1.0,4.99,2,[],2015-10-30,4
12768,manga,Princess Army: Wedding★Combat,2.0,5.08,2,"['Action', 'Romance']",1992-08-01,52
12769,original,Super Child,1.0,3.1,3,"['Action', 'Adventure', 'Sci-Fi']",1994-07-23,101
12770,original,Bouken Dankichi: Hyouryuu no Maki,1.0,4.38,0,['Adventure'],1934-01-01,1
12771,manga,Dr. Slump: Arale-chan no Koutsuu Anzen,2.0,5.65,2,"['Comedy', 'Sci-Fi']",1983-01-01,26
12772,,Himitsukessha Taka no Tsume Countdown,11.0,5.93,0,['Comedy'],2009-10-07,126
12773,manga,Buddy Spirits,1.0,5.34,1,['Action'],2013-09-03,2
12774,original,Land,1.0,5.73,1,['Avant Garde'],2013-10-09,3
12775,picture_book,Yasashii Akuma,1.0,5.89,0,[],2018-12-26,25
12776,,Mazinger ZIP!,237.0,5.51,0,['Comedy'],2013-04-08,237
12777,original,Such a Good Place to Die,1.0,5.66,0,['Avant Garde'],2015-03-29,3
12778,light_novel,5-fun de Wakaru! Isekai Maou to Shoukan Shoujo no Dorei Majutsu,1.0,5.74,2,"['Comedy', 'Ecchi', 'Fantasy']",2021-04-06,5
12779,original,Yume 10 Yoru,1.0,3.52,0,['Avant Garde'],2004-01-01,6
12780,original,Natsu no Gero wa Fuyu no Sakana,1.0,4.64,1,['Avant Garde'],2016-04-12,2
12781,,Wakusei Robo Danguard Ace tai Konchuu Robot Gundan,1.0,5.55,0,['Sci-Fi'],1977-07-17,25
12782,manga,"Okoshiyasu, Chitose-chan Recaps",2.0,5.77,0,"['Comedy', 'Slice of Life']",2018-12-19,6
12783,original,Idobata Gossip,1.0,5.97,1,[],2015-03-20,3
12784,original,Royal Memories,1.0,5.95,1,[],2017-07-19,5
12785,original,Ai to Shi,1.0,5.4,0,['Action'],2013-03-30,1
12786,other,InaDan Movie x Mameshiba Collab CM,2.0,5.3,0,"['Comedy', 'Sports']",2012-10-30,1
12787,manga,Kanzen Mushuusei: Sorezore no Houkago,1.0,5.23,1,['Hentai'],2002-11-18,29
12788,original,Monochro∞Blue Sky,1.0,5.8,0,[],2010-09-17,2
12789,,Sore Ike! Anpanman: Hashire! Wakuwaku Anpanman Grand Prix,1.0,5.99,0,['Fantasy'],2010-07-10,20
12790,original,Funny Pets,12.0,4.99,4,['Comedy'],2006-01-11,72
12791,original,Chizu no Nai Bouken,1.0,5.78,0,['Slice of Life'],2017-05-19,5
12792,,Kero Kero Keroppi no Christmas Eve no Okurimono,1.0,5.94,0,['Fantasy'],1992-11-01,21
12793,other,Honda-san x Taka no Tsume,1.0,5.16,0,['Comedy'],2018-11-03,3
12794,original,Count Down,1.0,4.13,0,['Avant Garde'],2011-01-01,0
12795,,Mobile Suit Gundam-san: Hiyoko Days ― Suisei Hiyoko to Fushigi na Ofuda,1.0,5.58,0,['Comedy'],2016-04-22,6
12796,light_novel,Mahoutsukai Reimeiki Mini Anime,21.0,5.8,0,"['Comedy', 'Fantasy']",2022-03-19,28
12797,visual_novel,Kita e: Pure Session,1.0,5.65,2,[],2000-05-31,23
12798,,Tensai Banpaku Opening,2.0,5.25,0,['Avant Garde'],2014-12-24,8
12799,,Jam,1.0,4.64,1,"['Avant Garde', 'Fantasy']",2009-01-01,2
12800,game,Kimi ga Mita Sora wa,1.0,5.78,0,[],2018-12-27,1
12801,original,Zenbu Wakatteru,1.0,5.8100000000000005,0,['Avant Garde'],2014-01-01,1
12802,original,Konnichiwa Onara Gorou,1.0,4.48,2,['Comedy'],2016-03-14,2
12803,original,Peeping Life: The Perfect Emotion,10.0,5.49,0,"['Comedy', 'Slice of Life']",2010-04-16,50
12804,,Xi Yangyang Yu Hui Tailang: Tu Nian Ding Gua Gua,1.0,5.76,0,"['Adventure', 'Comedy']",2011-01-21,87
12805,original,Meryuu,1.0,5.97,0,[],2015-05-12,3
12806,book,Roba,1.0,5.62,1,['Adventure'],1930-01-01,14
12807,original,Ga no Iru Tokoro,1.0,4.22,0,['Avant Garde'],2001-01-01,5
12808,,Shounen Ninja Kaze no Fujimaru,65.0,5.78,7,"['Action', 'Adventure']",1964-06-07,1592
12809,original,Coffee Tadaiku,1.0,5.02,0,['Slice of Life'],2011-01-01,2
12810,original,Shigeo wa Handsome,1.0,4.91,4,"['Comedy', 'Drama']",2005-10-01,3
12811,,Hello Kitty no Ou-sama no Mimi wa Roba no Mimi,1.0,5.96,0,['Fantasy'],2001-07-20,10
12812,original,Eureka,1.0,5.96,0,[],2021-04-23,2
12813,book,Kero Kero Keroppi no Gulliver no Bouken,1.0,5.89,0,"['Adventure', 'Fantasy']",1993-08-21,26
12814,visual_novel,Natsuyasumi Ake no Kanojo wa...,2.0,5.43,5,['Hentai'],2022-07-08,40
12815,picture_book,Usagi no Mofy,13.0,5.95,0,[],2012-09-30,30
12816,card_game,Kakusansei Million Arthur,1.0,5.43,0,['Fantasy'],2012-03-23,1
12817,original,Sankou to Tako: Hyakumanryou Chinsoudou,1.0,5.18,0,['Action'],1933-01-01,15
12818,,Propo Dance!,1.0,5.97,0,[],2021-07-08,2
12819,manga,Neo Faust,1.0,5.73,0,['Supernatural'],1999-01-15,6
12820,original,Endless Summer,1.0,5.59,0,[],2013-09-02,4
12821,visual_novel,Terra Story,2.0,5.42,0,['Hentai'],1998-08-14,60
12822,,Sukima no Kuni no Polta,13.0,5.89,2,['Fantasy'],2005-09-15,65
12823,,Hello Kitty no Yappari Mama ga Suki,1.0,5.94,1,['Fantasy'],1992-08-21,30
12824,other,Gijinka de Manabo!,1.0,5.34,0,"['Comedy', 'Sci-Fi']",2016-11-29,3
12825,music,Ai Uta: Since 2007,1.0,5.34,0,[],2016-12-05,1
12826,original,Injuu Nerawareta Idol,1.0,4.7,2,['Hentai'],1997-07-02,47
12827,original,Peeping Life: The Perfect Evolution,10.0,5.53,0,"['Comedy', 'Slice of Life']",2011-01-27,50
12828,,Yousei Dick,26.0,5.87,3,['Fantasy'],1992-06-07,528
12829,original,Tachiguishi Retsuden,1.0,5.48,2,"['Comedy', 'Gourmet']",2006-04-08,104
12830,other,Ultraman M78 Gekijou: Love and Peace,1.0,5.86,1,"['Comedy', 'Sci-Fi']",1999-03-06,22
12831,music,Storywriter,1.0,5.86,0,[],2013-09-03,4
12832,game,Generation of Chaos III: Toki no Fuuin,2.0,4.27,1,"['Action', 'Adventure', 'Fantasy']",2003-05-21,49
12833,original,Goldfish Fetish,1.0,5.38,0,['Avant Garde'],2002-01-01,7
12834,original,Bad! Bad! Bad!,1.0,5.52,0,['Action'],2008-02-20,3
12835,original,MILPOM★ Pilot,1.0,3.97,1,['Comedy'],2015-03-20,3
12836,original,Kaitei no Boukun,1.0,4.48,1,['Adventure'],1933-01-01,1
12837,original,Fashion no Hajimari,1.0,4.66,0,['Comedy'],2005-11-01,0
12838,other,Alice in Dreamland,1.0,5.0,1,"['Adventure', 'Avant Garde', 'Fantasy']",2015-12-19,44
12839,original,Kanzen Shouri Daiteiou,1.0,5.22,0,"['Action', 'Adventure', 'Sci-Fi']",2001-12-22,7
12840,original,Osiris no Tenbin,10.0,5.91,8,"['Drama', 'Supernatural', 'Suspense']",2015-08-01,60
12841,,Shoko Nakagawa Prism Tour Special,1.0,5.84,0,[],2010-04-01,2
12842,original,AWOL,12.0,5.51,2,"['Action', 'Sci-Fi']",1998-01-07,360
12843,visual_novel,Shin Ruri-iro no Yuki,4.0,5.46,1,['Hentai'],2000-12-22,117
12844,original,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,1.0,4.66,0,['Action'],1935-01-01,1
12845,original,Suntory Tennensui CMs,17.0,5.2,0,['Slice of Life'],2013-01-01,5
12846,,Seihou Tenshi Angel Links: Meifon no Special Kaisetsu Corner,1.0,5.55,0,"['Comedy', 'Sci-Fi']",2000-01-01,6
12847,original,4.Eyes,1.0,3.64,0,['Avant Garde'],1975-01-01,9
12848,original,Pride,1.0,5.61,0,['Slice of Life'],2015-10-29,2
12849,original,Ikeike! Momon-chan Specials,3.0,5.34,0,['Comedy'],2012-12-12,3
12850,novel,Machi Ichiban no Kechinbou,1.0,5.8100000000000005,0,"['Drama', 'Supernatural']",1978-12-24,49
12851,other,H'or Cafe,1.0,5.8100000000000005,2,[],2014-11-03,1
12852,original,Nagseo feat. Yerin Baek,1.0,5.91,0,['Romance'],2019-11-11,3
12853,manga,Dream Hazard: Akuma no Program,1.0,4.61,2,['Hentai'],1998-02-25,27
12854,,Henbou Moral Hazard,1.0,4.5600000000000005,3,['Hentai'],2001-03-23,22
12855,manga,Cinderella Express,1.0,5.44,2,"['Comedy', 'Ecchi', 'Romance']",1989-08-16,47
12856,original,"Wake Up, Girl Zoo! Taiwan de Go!",1.0,5.33,0,['Comedy'],2017-02-04,1
12857,original,Robber's Company,6.0,5.93,0,['Comedy'],2016-06-30,32
12858,original,A.F,1.0,4.28,0,"['Action', 'Sci-Fi']",2002-09-06,15
12859,,Esper Bishoujo Manami,1.0,4.25,2,['Hentai'],2001-07-27,22
12860,original,Kouin Tenshi: Haitoku no Lycéenne,1.0,4.82,0,['Hentai'],1998-11-19,28
12861,manga,Pepsi Nex x 009 Re:Cyborg,3.0,5.42,1,"['Action', 'Comedy']",2011-01-01,2
12862,original,Ya-Ne-Sen a Go Go,1.0,5.42,0,[],2011-02-03,1
12863,original,Doubutsu Mura no Daisodou,1.0,5.06,0,['Action'],1942-01-01,8
12864,,Pi Po Pa Po Patrol-kun,65.0,5.77,1,['Comedy'],2000-12-04,346
12865,original,Karo to Piyobupt: Ouchi,1.0,5.02,1,['Comedy'],1992-01-01,4
12866,manga,Tatakae!! Ramenman (Movie),1.0,5.75,1,"['Action', 'Adventure']",1988-07-09,25
12867,manga,Chuuko Video-ya no Onna Tenin X,1.0,5.45,0,['Comedy'],2016-11-21,6
12868,original,Kogane no Hana,1.0,4.78,0,"['Action', 'Adventure', 'Fantasy']",1929-03-12,16
12869,original,Backkom Meogeujan Yeohaeng,1.0,5.6,1,"['Adventure', 'Comedy']",2007-03-22,76
12870,visual_novel,Trick or Alice,1.0,5.29,13,['Fantasy'],2016-12-22,27
12871,original,Wakaranai Buta,1.0,4.63,0,"['Avant Garde', 'Drama']",2010-01-01,10
12872,original,Awake,2.0,5.13,1,"['Action', 'Sci-Fi']",1984-08-16,6
12873,game,Lord of Vermilion IV,16.0,5.54,0,['Fantasy'],2017-09-03,8
12874,original,Great Rabbit,1.0,4.42,1,[],2012-01-01,7
12875,original,Ni-hiki no Sanma,1.0,4.85,0,['Comedy'],1961-01-01,22
12876,manga,Mechiku,1.0,4.97,2,['Hentai'],1999-02-26,31
12877,original,I Love Picnic,1.0,5.44,0,['Comedy'],2003-01-01,4
12878,,Sougiya to Inu,1.0,5.04,0,"['Avant Garde', 'Horror']",2010-01-01,4
12879,original,Beam!,1.0,5.8100000000000005,0,"['Action', 'Drama']",2014-05-30,3
12880,,Milk House Dreaming: Ai no Shiki,1.0,5.38,1,[],1987-11-28,43
12881,original,Zonmi-chan: Halloween☆Special Movie!,1.0,4.45,0,"['Comedy', 'Horror']",2015-10-26,0
12882,original,Katsura Hime,1.0,5.18,0,"['Action', 'Comedy']",1937-01-01,2
12883,,Je Bul Chal-ssi Iyagi,1.0,5.66,0,"['Comedy', 'Fantasy', 'Horror']",2009-03-12,65
12884,,Hello Kitty no Mahou no Ringo,1.0,5.94,0,['Fantasy'],1992-09-21,25
12885,,Isu,1.0,4.46,3,['Avant Garde'],1964-01-01,10
12886,original,Answer,1.0,5.15,1,['Supernatural'],2012-11-30,2
12887,original,Hand Soap,1.0,4.87,1,['Avant Garde'],2008-01-01,15
12888,manga,Norakuro Shoui: Nichiyoubi no Kaijiken,1.0,4.84,0,['Action'],1933-01-01,1
12889,picture_book,Pâtisserie no Monster,4.0,5.8,0,['Slice of Life'],2016-04-26,5
12890,original,Jiaoao de Jiangjun,1.0,5.53,0,['Drama'],1956-01-01,24
12891,original,Kappo,1.0,4.21,2,['Avant Garde'],2006-01-01,4
12892,original,Tadaima! Chibi Godzilla,12.0,5.92,0,"['Fantasy', 'Slice of Life']",2020-07-15,6
12893,original,Kanojo no Dokushinshatachi ni Yotte Hadaka ni Sareta Seifuku no Shojo Kenkyuu,1.0,4.32,1,['Avant Garde'],1972-01-01,3
12894,,Xabungle Graffiti,1.0,5.62,0,[],1983-07-09,83
12895,original,Mahou no Rouge Lipstick,1.0,5.25,2,['Hentai'],1985-07-10,23
12896,original,Hana to Chou,1.0,5.05,0,['Fantasy'],1954-10-01,9
12897,visual_novel,Rasen Kairou,2.0,5.4,2,['Hentai'],2002-06-28,54
12898,,My Melody no Akazukin,1.0,5.91,0,['Fantasy'],1989-07-22,33
12899,original,Ginga Hyouryuu Vifam: Chicago Super Police 13,1.0,5.87,0,"['Action', 'Comedy']",1985-09-25,3
12900,original,a_caFe,1.0,4.52,0,['Fantasy'],2002-01-01,0
12901,original,Nonsense Monogatari Dai Ippen: Sarugashima,1.0,5.21,0,['Adventure'],1931-02-10,24
12902,original,Tentoumushi no Otomurai,1.0,5.24,1,['Avant Garde'],2006-01-01,5
12903,original,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas Pilot Film,1.0,5.48,1,"['Action', 'Adventure']",1998-09-03,2
12904,original,SF Saiyuuki Starzinger (Movie),1.0,5.57,0,"['Adventure', 'Sci-Fi']",1979-03-17,22
12905,novel,Cello Hiki no Gauche,1.0,5.64,1,['Fantasy'],1963-01-01,18
12906,novel,The Gakuen Choujo-tai,1.0,5.51,1,['Action'],1991-06-27,45
12907,original,Hungry Zombie Francesca!!,2.0,5.45,0,['Fantasy'],2013-03-20,17
12908,original,Xue Haizi,1.0,5.75,0,['Fantasy'],1980-12-01,20
12909,,Injoku no Heya,1.0,5.22,1,"['Hentai', 'Romance']",2001-06-18,27
12910,original,Chikotan,1.0,5.39,1,[],1971-01-01,11
12911,original,Casablanca,1.0,5.67,0,[],2017-07-02,5
12912,manga,Ichigeki Sacchuu!! Hoihoi-san: Legacy,1.0,4.87,0,"['Comedy', 'Sci-Fi']",2012-08-11,1
12913,original,Arakure Junichi no Namida,1.0,4.28,1,['Comedy'],2006-08-01,1
12914,,Modern,1.0,5.02,0,['Avant Garde'],2010-01-01,6
12915,original,Jingle,1.0,4.76,0,['Fantasy'],2010-10-24,0
12916,original,Yell,1.0,5.85,0,[],2009-08-03,2
12917,original,Fruity Samurai,13.0,5.65,3,"['Action', 'Comedy']",2013-08-13,39
12918,other,Pinky Street,2.0,4.5600000000000005,0,"['Comedy', 'Slice of Life']",2006-07-26,25
12919,original,Oyoge ya Oyoge,1.0,5.03,1,['Sports'],1939-01-01,10
